00:24:32:680 CMD DBGM     - ---- Debug Monitor List of the 5900 registered Modules ----------
00:24:32:680 CMD DBGM     -  # Symbol   Release - Module Name                      Filter Ta
00:24:32:750 CMD DBGM     - 5463 BTP10038 0.00.00 - BTP10038                         000000 off
00:24:32:750 CMD DBGM     - 5464 BTP10039 0.00.00 - BTP10039                         000000 off
00:24:32:750 CMD DBGM     - 5465 BTP10040 0.00.00 - BTP10040                         000000 off
00:24:32:750 CMD DBGM     - 5466 BTP10041 0.00.00 - BTP10041                         000000 off
00:24:32:750 CMD DBGM     - 5467 BTP10042 0.00.00 - BTP10042                         000000 off
00:24:32:750 CMD DBGM     - 5468 BTP10043 0.00.00 - BTP10043                         000000 off
00:24:32:750 CMD DBGM     - 5469 BTP10044 0.00.00 - BTP10044                         000000 off
00:24:32:750 CMD DBGM     - 5470 BTP10045 0.00.00 - BTP10045                         000000 off
00:24:32:750 CMD DBGM     - 5471 BTP10046 0.00.00 - BTP10046                         000000 off
00:24:32:750 CMD DBGM     - 5472 BTP10047 0.00.00 - BTP10047                         000000 off
00:24:32:750 CMD DBGM     - 5473 BTP10048 0.00.00 - BTP10048                         000000 off
00:24:32:750 CMD DBGM     - 5474 BTP10049 0.00.00 - BTP10049                         000000 off
00:24:32:750 CMD DBGM     - 5475 BTP10050 0.00.00 - BTP10050                         000000 off
00:24:32:750 CMD DBGM     - 5476 BTP10051 0.00.00 - BTP10051                         000000 off
00:24:32:750 CMD DBGM     - 5477 BTP10052 0.00.00 - BTP10052                         000000 off
00:24:32:750 CMD DBGM     - 5478 BTP10053 0.00.00 - BTP10053                         000000 off
00:24:32:750 CMD DBGM     - 5479 BTP10054 0.00.00 - BTP10054                         000000 off
00:24:32:750 CMD DBGM     - 5480 BTP10055 0.00.00 - BTP10055                         000000 off
00:24:32:750 CMD DBGM     - 5481 BTP10056 0.00.00 - BTP10056                         000000 off
00:24:32:750 CMD DBGM     - 5482 BTP10057 0.00.00 - BTP10057                         000000 off
00:24:32:750 CMD DBGM     - 5483 BTP10058 0.00.00 - BTP10058                         000000 off
00:24:32:750 CMD DBGM     - 5484 BTP10059 0.00.00 - BTP10059                         000000 off
00:24:32:750 CMD DBGM     - 5485 BTP10060 0.00.00 - BTP10060                         000000 off
00:24:32:750 CMD DBGM     - 5486 BTP10061 0.00.00 - BTP10061                         000000 off
00:24:32:750 CMD DBGM     - 5487 BTP10062 0.00.00 - BTP10062                         000000 off
00:24:32:750 CMD DBGM     - 5488 BTP10063 0.00.00 - BTP10063                         000000 off
00:24:32:750 CMD DBGM     - 5489 BTP10064 0.00.00 - BTP10064                         000000 off
00:24:32:750 CMD DBGM     - 5490 BTP10065 0.00.00 - BTP10065                         000000 off
00:24:32:750 CMD DBGM     - 5491 BTP10066 0.00.00 - BTP10066                         000000 off
00:24:32:750 CMD DBGM     - 5492 BTP10067 0.00.00 - BTP10067                         000000 off
00:24:32:750 CMD DBGM     - 5493 BTP10068 0.00.00 - BTP10068                         000000 off
00:24:32:750 CMD DBGM     - 5494 BTP10069 0.00.00 - BTP10069                         000000 off
00:24:32:750 CMD DBGM     - 5495 BTP10070 0.00.00 - BTP10070                         000000 off
00:24:32:750 CMD DBGM     - 5496 BTP10071 0.00.00 - BTP10071                         000000 off
00:24:32:750 CMD DBGM     - 5497 BTP10072 0.00.00 - BTP10072                         000000 off
00:24:32:750 CMD DBGM     - 5498 BTP10073 0.00.00 - BTP10073                         000000 off
00:24:32:751 CMD DBGM     - 5499 BTP10074 0.00.00 - BTP10074                         000000 off
00:24:32:751 CMD DBGM     - 5500 BTP10075 0.00.00 - BTP10075                         000000 off
00:24:32:751 CMD DBGM     - 5501 BTP10076 0.00.00 - BTP10076                         000000 off
00:24:32:751 CMD DBGM     - 5502 BTP10077 0.00.00 - BTP10077                         000000 off
00:24:32:751 CMD DBGM     - 5503 BTP10078 0.00.00 - BTP10078                         000000 off
00:24:32:751 CMD DBGM     - 5504 BTP10079 0.00.00 - BTP10079                         000000 off
00:24:32:751 CMD DBGM     - 5505 BTP10080 0.00.00 - BTP10080                         000000 off
00:24:32:751 CMD DBGM     - 5506 BTP10081 0.00.00 - BTP10081                         000000 off
00:24:32:751 CMD DBGM     - 5507 BTP10082 0.00.00 - BTP10082                         000000 off
00:24:32:751 CMD DBGM     - 5508 BTP10083 0.00.00 - BTP10083                         000000 off
00:24:32:751 CMD DBGM     - 5509 BTP10084 0.00.00 - BTP10084                         000000 off
00:24:32:751 CMD DBGM     - 5510 BTP10085 0.00.00 - BTP10085                         000000 off
00:24:32:751 CMD DBGM     - 5511 BTP10086 0.00.00 - BTP10086                         000000 off
00:24:32:751 CMD DBGM     - 5512 BTP10087 0.00.00 - BTP10087                         000000 off
00:24:32:751 CMD DBGM     - 5513 BTP10088 0.00.00 - BTP10088                         000000 off
00:24:32:751 CMD DBGM     - 5514 BTP10089 0.00.00 - BTP10089                         000000 off
00:24:32:751 CMD DBGM     - 5515 BTP10090 0.00.00 - BTP10090                         000000 off
00:24:32:751 CMD DBGM     - 5516 BTP10091 0.00.00 - BTP10091                         000000 off
00:24:32:751 CMD DBGM     - 5517 BTP10092 0.00.00 - BTP10092                         000000 off
00:24:32:751 CMD DBGM     - 5518 BTP10093 0.00.00 - BTP10093                         000000 off
00:24:32:751 CMD DBGM     - 5519 BTP10094 0.00.00 - BTP10094                         000000 off
00:24:32:751 CMD DBGM     - 5520 BTP10095 0.00.00 - BTP10095                         000000 off
00:24:32:751 CMD DBGM     - 5521 BTP10096 0.00.00 - BTP10096                         000000 off
00:24:32:751 CMD DBGM     - 5522 BTP10097 0.00.00 - BTP10097                         000000 off
00:24:32:751 CMD DBGM     - 5523 BTP10098 0.00.00 - BTP10098                         000000 off
00:24:32:751 CMD DBGM     - 5524 BTP10099 0.00.00 - BTP10099                         000000 off
00:24:32:751 CMD DBGM     - 5525 BTP10100 0.00.00 - BTP10100                         000000 off
00:24:32:751 CMD DBGM     - 5526 BTP10101 0.00.00 - BTP10101                         000000 off
00:24:32:751 CMD DBGM     - 5527 BTP10102 0.00.00 - BTP10102                         000000 off
00:24:32:751 CMD DBGM     - 5528 BTP10103 0.00.00 - BTP10103                         000000 off
00:24:32:751 CMD DBGM     - 5529 BTP10104 0.00.00 - BTP10104                         000000 off
00:24:32:751 CMD DBGM     - 5530 BTP10105 0.00.00 - BTP10105                         000000 off
00:24:32:751 CMD DBGM     - 5531 BTP10106 0.00.00 - BTP10106                         000000 off
00:24:32:751 CMD DBGM     - 5532 BTP10107 0.00.00 - BTP10107                         000000 off
00:24:32:751 CMD DBGM     - 5533 BTP10108 0.00.00 - BTP10108                         000000 off
00:24:32:751 CMD DBGM     - 5534 BTP10109 0.00.00 - BTP10109                         000000 off
00:24:32:751 CMD DBGM     - 5535 BTP10110 0.00.00 - BTP10110                         000000 off
00:24:32:751 CMD DBGM     - 5536 BTP10111 0.00.00 - BTP10111                         000000 off
00:24:32:751 CMD DBGM     - 5537 BTP10112 0.00.00 - BTP10112                         000000 off
00:24:32:751 CMD DBGM     - 5538 BTP10113 0.00.00 - BTP10113                         000000 off
00:24:32:751 CMD DBGM     - 5539 BTP10114 0.00.00 - BTP10114                         000000 off
00:24:32:751 CMD DBGM     - 5540 BTP10115 0.00.00 - BTP10115                         000000 off
00:24:32:751 CMD DBGM     - 5541 BTP10116 0.00.00 - BTP10116                         000000 off
00:24:32:751 CMD DBGM     - 5542 BTP10117 0.00.00 - BTP10117                         000000 off
00:24:32:751 CMD DBGM     - 5543 BTP10118 0.00.00 - BTP10118                         000000 off
00:24:32:751 CMD DBGM     - 5544 BTP10119 0.00.00 - BTP10119                         000000 off
00:24:32:751 CMD DBGM     - 5545 BTP10120 0.00.00 - BTP10120                         000000 off
00:24:32:751 CMD DBGM     - 5546 BTP10121 0.00.00 - BTP10121                         000000 off
00:24:32:751 CMD DBGM     - 5547 BTP10122 0.00.00 - BTP10122                         000000 off
00:24:32:751 CMD DBGM     - 5548 BTP10123 0.00.00 - BTP10123                         000000 off
00:24:32:751 CMD DBGM     - 5549 BTP10124 0.00.00 - BTP10124                         000000 off
00:24:32:751 CMD DBGM     - 5550 BTP10125 0.00.00 - BTP10125                         000000 off
00:24:32:751 CMD DBGM     - 5551 BTP10126 0.00.00 - BTP10126                         000000 off
00:24:32:751 CMD DBGM     - 5552 BTP10127 0.00.00 - BTP10127                         000000 off
00:24:32:751 CMD DBGM     - 5553 BTP10128 0.00.00 - BTP10128                         000000 off
00:24:32:751 CMD DBGM     - 5554 BTP10129 0.00.00 - BTP10129                         000000 off
00:24:32:751 CMD DBGM     - 5555 BTP10130 0.00.00 - BTP10130                         000000 off
00:24:32:751 CMD DBGM     - 5556 BTP10131 0.00.00 - BTP10131                         000000 off
00:24:32:751 CMD DBGM     - 5557 BTP10132 0.00.00 - BTP10132                         000000 off
00:24:32:751 CMD DBGM     - 5558 BTP10133 0.00.00 - BTP10133                         000000 off
00:24:32:751 CMD DBGM     - 5559 BTP10134 0.00.00 - BTP10134                         000000 off
00:24:32:751 CMD DBGM     - 5560 BTP10135 0.00.00 - BTP10135                         000000 off
00:24:32:751 CMD DBGM     - 5561 BTP10136 0.00.00 - BTP10136                         000000 off
00:24:32:751 CMD DBGM     - 5562 BTP10137 0.00.00 - BTP10137                         000000 off
00:24:32:751 CMD DBGM     - 5563 BTP10138 0.00.00 - BTP10138                         000000 off
00:24:32:751 CMD DBGM     - 5564 BTP10139 0.00.00 - BTP10139                         000000 off
00:24:32:751 CMD DBGM     - 5565 BTP10140 0.00.00 - BTP10140                         000000 off
00:24:32:751 CMD DBGM     - 5566 BTP10141 0.00.00 - BTP10141                         000000 off
00:24:32:751 CMD DBGM     - 5567 BTP10142 0.00.00 - BTP10142                         000000 off
00:24:32:751 CMD DBGM     - 5568 BTP10143 0.00.00 - BTP10143                         000000 off
00:24:32:751 CMD DBGM     - 5569 BTP10144 0.00.00 - BTP10144                         000000 off
00:24:32:751 CMD DBGM     - 5570 BTP10145 0.00.00 - BTP10145                         000000 off
00:24:32:751 CMD DBGM     - 5571 BTP10146 0.00.00 - BTP10146                         000000 off
00:24:32:751 CMD DBGM     - 5572 BTP10147 0.00.00 - BTP10147                         000000 off
00:24:32:751 CMD DBGM     - 5573 BTP10148 0.00.00 - BTP10148                         000000 off
00:24:32:751 CMD DBGM     - 5574 BTP10149 0.00.00 - BTP10149                         000000 off
00:24:32:751 CMD DBGM     - 5575 BTP10150 0.00.00 - BTP10150                         000000 off
00:24:32:751 CMD DBGM     - 5576 BTP10151 0.00.00 - BTP10151                         000000 off
00:24:32:751 CMD DBGM     - 5577 BTP10152 0.00.00 - BTP10152                         000000 off
00:24:32:751 CMD DBGM     - 5578 BTP10153 0.00.00 - BTP10153                         000000 off
00:24:32:751 CMD DBGM     - 5579 BTP10154 0.00.00 - BTP10154                         000000 off
00:24:32:751 CMD DBGM     - 5580 BTP10155 0.00.00 - BTP10155                         000000 off
00:24:32:751 CMD DBGM     - 5581 BTP10156 0.00.00 - BTP10156                         000000 off
00:24:32:751 CMD DBGM     - 5582 BTP10157 0.00.00 - BTP10157                         000000 off
00:24:32:751 CMD DBGM     - 5583 BTP10158 0.00.00 - BTP10158                         000000 off
00:24:32:751 CMD DBGM     - 5584 BTP10159 0.00.00 - BTP10159                         000000 off
00:24:32:751 CMD DBGM     - 5585 BTP10160 0.00.00 - BTP10160                         000000 off
00:24:32:751 CMD DBGM     - 5586 BTP10161 0.00.00 - BTP10161                         000000 off
00:24:32:751 CMD DBGM     - 5587 BTP10162 0.00.00 - BTP10162                         000000 off
00:24:32:751 CMD DBGM     - 5588 BTP10163 0.00.00 - BTP10163                         000000 off
00:24:32:751 CMD DBGM     - 5589 BTP10164 0.00.00 - BTP10164                         000000 off
00:24:32:751 CMD DBGM     - 5590 BTP10165 0.00.00 - BTP10165                         000000 off
00:24:32:751 CMD DBGM     - 5591 BTP10166 0.00.00 - BTP10166                         000000 off
00:24:32:751 CMD DBGM     - 5592 BTP10167 0.00.00 - BTP10167                         000000 off
00:24:32:751 CMD DBGM     - 5593 BTP10168 0.00.00 - BTP10168                         000000 off
00:24:32:751 CMD DBGM     - 5594 BTP10169 0.00.00 - BTP10169                         000000 off
00:24:32:751 CMD DBGM     - 5595 BTP10170 0.00.00 - BTP10170                         000000 off
00:24:32:751 CMD DBGM     - 5596 BTP10171 0.00.00 - BTP10171                         000000 off
00:24:32:751 CMD DBGM     - 5597 BTP10172 0.00.00 - BTP10172                         000000 off
00:24:32:751 CMD DBGM     - 5598 BTP10173 0.00.00 - BTP10173                         000000 off
00:24:32:751 CMD DBGM     - 5599 BTP10174 0.00.00 - BTP10174                         000000 off
00:24:32:751 CMD DBGM     - 5600 BTP10175 0.00.00 - BTP10175                         000000 off
00:24:32:751 CMD DBGM     - 5601 BTP10176 0.00.00 - BTP10176                         000000 off
00:24:32:751 CMD DBGM     - 5602 BTP10177 0.00.00 - BTP10177                         000000 off
00:24:32:751 CMD DBGM     - 5603 BTP10178 0.00.00 - BTP10178                         000000 off
00:24:32:751 CMD DBGM     - 5604 BTP10179 0.00.00 - BTP10179                         000000 off
00:24:32:751 CMD DBGM     - 5605 BTP10180 0.00.00 - BTP10180                         000000 off
00:24:32:751 CMD DBGM     - 5606 BTP10181 0.00.00 - BTP10181                         000000 off
00:24:32:751 CMD DBGM     - 5607 BTP10182 0.00.00 - BTP10182                         000000 off
00:24:32:751 CMD DBGM     - 5608 BTP10183 0.00.00 - BTP10183                         000000 off
00:24:32:751 CMD DBGM     - 5609 BTP10184 0.00.00 - BTP10184                         000000 off
00:24:32:751 CMD DBGM     - 5610 BTP10185 0.00.00 - BTP10185                         000000 off
00:24:32:751 CMD DBGM     - 5611 BTP10186 0.00.00 - BTP10186                         000000 off
00:24:32:751 CMD DBGM     - 5612 BTP10187 0.00.00 - BTP10187                         000000 off
00:24:32:751 CMD DBGM     - 5613 BTP10188 0.00.00 - BTP10188                         000000 off
00:24:32:751 CMD DBGM     - 5614 BTP10189 0.00.00 - BTP10189                         000000 off
00:24:32:751 CMD DBGM     - 5615 BTP10190 0.00.00 - BTP10190                         000000 off
00:24:32:751 CMD DBGM     - 5616 BTP10191 0.00.00 - BTP10191                         000000 off
00:24:32:751 CMD DBGM     - 5617 BTP10192 0.00.00 - BTP10192                         000000 off
00:24:32:751 CMD DBGM     - 5618 BTP10193 0.00.00 - BTP10193                         000000 off
00:24:32:751 CMD DBGM     - 5619 BTP10194 0.00.00 - BTP10194                         000000 off
00:24:32:751 CMD DBGM     - 5620 BTP10195 0.00.00 - BTP10195                         000000 off
00:24:32:751 CMD DBGM     - 5621 BTP10196 0.00.00 - BTP10196                         000000 off
00:24:32:751 CMD DBGM     - 5622 BTP10197 0.00.00 - BTP10197                         000000 off
00:24:32:751 CMD DBGM     - 5623 BTP10198 0.00.00 - BTP10198                         000000 off
00:24:32:751 CMD DBGM     - 5624 BTP10199 0.00.00 - BTP10199                         000000 off
00:24:32:751 CMD DBGM     - 5625 BTP10200 0.00.00 - BTP10200                         000000 off
00:24:32:751 CMD DBGM     - 5626 BTP10201 0.00.00 - BTP10201                         000000 off
00:24:32:751 CMD DBGM     - 5627 BTP10202 0.00.00 - BTP10202                         000000 off
00:24:32:751 CMD DBGM     - 5628 BTP10203 0.00.00 - BTP10203                         000000 off
00:24:32:751 CMD DBGM     - 5629 BTP10204 0.00.00 - BTP10204                         000000 off
00:24:32:752 CMD DBGM     - 5630 BTP10205 0.00.00 - BTP10205                         000000 off
00:24:32:752 CMD DBGM     - 5631 BTP10206 0.00.00 - BTP10206                         000000 off
00:24:32:752 CMD DBGM     - 5632 BTP10207 0.00.00 - BTP10207                         000000 off
00:24:32:752 CMD DBGM     - 5633 BTP10208 0.00.00 - BTP10208                         000000 off
00:24:32:752 CMD DBGM     - 5634 BTP10209 0.00.00 - BTP10209                         000000 off
00:24:32:752 CMD DBGM     - 5635 BTP10210 0.00.00 - BTP10210                         000000 off
00:24:32:752 CMD DBGM     - 5636 BTP10211 0.00.00 - BTP10211                         000000 off
00:24:32:752 CMD DBGM     - 5637 BTP10212 0.00.00 - BTP10212                         000000 off
00:24:32:752 CMD DBGM     - 5638 BTP10213 0.00.00 - BTP10213                         000000 off
00:24:32:752 CMD DBGM     - 5639 BTP10214 0.00.00 - BTP10214                         000000 off
00:24:32:752 CMD DBGM     - 5640 BTP10215 0.00.00 - BTP10215                         000000 off
00:24:32:752 CMD DBGM     - 5641 BTP10216 0.00.00 - BTP10216                         000000 off
00:24:32:752 CMD DBGM     - 5642 BTP10217 0.00.00 - BTP10217                         000000 off
00:24:32:752 CMD DBGM     - 5643 BTP10218 0.00.00 - BTP10218                         000000 off
00:24:32:752 CMD DBGM     - 5644 BTP10219 0.00.00 - BTP10219                         000000 off
00:24:32:752 CMD DBGM     - 5645 BTP10220 0.00.00 - BTP10220                         000000 off
00:24:32:752 CMD DBGM     - 5646 BTP10221 0.00.00 - BTP10221                         000000 off
00:24:32:752 CMD DBGM     - 5647 BTP10222 0.00.00 - BTP10222                         000000 off
00:24:32:752 CMD DBGM     - 5648 BTP10223 0.00.00 - BTP10223                         000000 off
00:24:32:752 CMD DBGM     - 5649 BTP10224 0.00.00 - BTP10224                         000000 off
00:24:32:752 CMD DBGM     - 5650 BTP10225 0.00.00 - BTP10225                         000000 off
00:24:32:752 CMD DBGM     - 5651 BTP10226 0.00.00 - BTP10226                         000000 off
00:24:32:752 CMD DBGM     - 5652 BTP10227 0.00.00 - BTP10227                         000000 off
00:24:32:752 CMD DBGM     - 5653 BTP10228 0.00.00 - BTP10228                         000000 off
00:24:32:752 CMD DBGM     - 5654 BTP10229 0.00.00 - BTP10229                         000000 off
00:24:32:752 CMD DBGM     - 5655 BTP10230 0.00.00 - BTP10230                         000000 off
00:24:32:752 CMD DBGM     - 5656 BTP10231 0.00.00 - BTP10231                         000000 off
00:24:32:752 CMD DBGM     - 5657 BTP10232 0.00.00 - BTP10232                         000000 off
00:24:32:752 CMD DBGM     - 5658 BTP10233 0.00.00 - BTP10233                         000000 off
00:24:32:752 CMD DBGM     - 5659 BTP10234 0.00.00 - BTP10234                         000000 off
00:24:32:752 CMD DBGM     - 5660 BTP10235 0.00.00 - BTP10235                         000000 off
00:24:32:752 CMD DBGM     - 5661 BTP10236 0.00.00 - BTP10236                         000000 off
00:24:32:752 CMD DBGM     - 5662 BTP10237 0.00.00 - BTP10237                         000000 off
00:24:32:752 CMD DBGM     - 5663 BTP10238 0.00.00 - BTP10238                         000000 off
00:24:32:752 CMD DBGM     - 5664 BTP10239 0.00.00 - BTP10239                         000000 off
00:24:32:752 CMD DBGM     - 5665 BTP10240 0.00.00 - BTP10240                         000000 off
00:24:32:752 CMD DBGM     - 5666 BTP10241 0.00.00 - BTP10241                         000000 off
00:24:32:752 CMD DBGM     - 5667 BTP10242 0.00.00 - BTP10242                         000000 off
00:24:32:752 CMD DBGM     - 5668 BTP10243 0.00.00 - BTP10243                         000000 off
00:24:32:752 CMD DBGM     - 5669 BTP10244 0.00.00 - BTP10244                         000000 off
00:24:32:752 CMD DBGM     - 5670 BTP10245 0.00.00 - BTP10245                         000000 off
00:24:32:752 CMD DBGM     - 5671 BTP10246 0.00.00 - BTP10246                         000000 off
00:24:32:752 CMD DBGM     - 5672 BTP10247 0.00.00 - BTP10247                         000000 off
00:24:32:752 CMD DBGM     - 5673 BTP10248 0.00.00 - BTP10248                         000000 off
00:24:32:752 CMD DBGM     - 5674 BTP10249 0.00.00 - BTP10249                         000000 off
00:24:32:752 CMD DBGM     - 5675 BTP10250 0.00.00 - BTP10250                         000000 off
00:24:32:752 CMD DBGM     - 5676 BTP10251 0.00.00 - BTP10251                         000000 off
00:24:32:752 CMD DBGM     - 5677 BTP10252 0.00.00 - BTP10252                         000000 off
00:24:32:752 CMD DBGM     - 5678 BTP10253 0.00.00 - BTP10253                         000000 off
00:24:32:752 CMD DBGM     - 5679 BTP10254 0.00.00 - BTP10254                         000000 off
